data_name,seed,nll,energy,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf,mse
scpf,12,-4.173688888549805,0.856035053730011,0.1942952126264572,0.1985152810811996,0.1255224794149398,0.0747254192829132,0.1320525407791137,0.3691636621952057,0.2083966434001922,4.348260402679443
scpf,4,3.82431960105896,0.6902821660041809,0.1269979327917099,0.1014450266957283,0.1360332518815994,0.1093886569142341,0.1105397567152977,0.2855383455753326,0.0825923010706901,1.2542974948883057
meps_21,0,-1.9495285600423813,0.3823475446552038,0.1139208558015525,0.109158435370773,0.060596196912229,0.0474285645177587,0.0958440043032169,0.2180994749069214,0.1690443800762295,0.6164178093895316
meps_21,42,-1.954468548297882,0.3710826300084591,0.1234906106255948,0.1415064688771963,0.0486364895477891,0.0396714872913435,0.1085445531643927,0.1991768553853035,0.1921396618708968,0.6106896549463272
meps_21,866,-1.955473892390728,0.3982142880558967,0.1249255435541272,0.1323808412998914,0.0542437485419213,0.0436426873784512,0.1062582558952272,0.2152923280373215,0.1918668281286955,0.6970320027321577
meps_21,12,-1.870813064277172,0.3992217220366001,0.1238405122421681,0.1342613925226032,0.0547062156256288,0.0487271794117987,0.1145419129170477,0.2252724058926105,0.1856169365346431,0.6014037933200598
meps_21,4,-1.952573388814926,0.386244198307395,0.1177006233483553,0.1270818919874727,0.0594861139543354,0.048039915272966,0.107201655395329,0.2019104342907667,0.1741878315806388,0.6819210965186357
meps_19,0,-1.900157786905765,0.3942277655005455,0.1119590857997536,0.117256611585617,0.0534493792802095,0.0377872596727684,0.083981251809746,0.2195520466193556,0.152209235355258,0.6955451183021069
meps_19,42,-2.059585213661194,0.3654740694910288,0.1239499500952661,0.1419367557391524,0.0539416363462805,0.0435423267772421,0.1101822918280959,0.2177102528512478,0.1782236164435744,0.58506047911942
meps_19,866,-1.966879650950432,0.3862662818282842,0.116913135163486,0.1305630076676607,0.062197035877034,0.0569666516967117,0.1078133294358849,0.219951294362545,0.1729500237852335,0.624253436923027
meps_19,12,-1.848080798983574,0.3696924839168787,0.1110069160349667,0.1202738117426633,0.0513590222690254,0.0366387304384261,0.0841902857646346,0.2144180107861757,0.1474391506053507,0.5057615637779236
meps_19,4,-2.0141921937465668,0.4043452721089124,0.1168827884830534,0.1321659064851701,0.054078476736322,0.0467235997784882,0.0987719306722283,0.2437948696315288,0.1788578517735004,0.6769506614655256
meps_20,0,-1.729548818535275,0.4117126613855362,0.1091937377221054,0.1151646226644516,0.0528669086181455,0.0445659428627954,0.1006613547603289,0.2155904091066784,0.1559415865275595,0.8530528263913261
meps_20,42,-1.9636261463165283,0.3621127009391784,0.1306171591083208,0.1396333620780044,0.0580773328741391,0.0489091629990273,0.118264804697699,0.2052379805180761,0.1986606990297635,0.5714518792099423
meps_20,866,-1.7288426889313593,0.4012526869773865,0.1058534243040614,0.1060511962407165,0.0587425242281622,0.0457364438722531,0.089947461667988,0.2509332630369398,0.1331993399394883,0.6829241547319624
meps_20,12,-1.7336969441837735,0.4065199825498793,0.1248558511336644,0.1170816404951943,0.0538215299861298,0.0431854495157798,0.106977736370431,0.2001835935645633,0.1743773006730609,0.6080400579505496
meps_20,4,-1.7754876414934797,0.4207933843135834,0.1020472769935925,0.1041498254570696,0.052499676330222,0.0408532284200191,0.0751710128453042,0.1864698943164613,0.1586136867602666,0.8355367994970746
house,0,1.3865080242571624,0.647657969723577,0.0902525403577348,0.1185285478182461,0.1122846849586652,0.1129382042133289,0.101652318044849,0.0477755693313868,0.0788790366571882,0.6507545683694922
house,42,84.09867089857225,0.5044313695119775,0.1071778049935465,0.1266491079460019,0.1011060667426689,0.1060687922265218,0.1161658206711644,0.1632227139628451,0.1074168056897495,0.4461437204609746
house,866,1.3423420190811155,0.6397473475207454,0.0945522551951201,0.1202935139122216,0.1012854725122451,0.1041818957613862,0.1056932917107706,0.0574537089661411,0.0869251748789911,0.6501187448916228
house,12,43.907110194149226,0.5035298026126364,0.1063294375072354,0.120792053963827,0.1030363868112149,0.1054161868017652,0.1130355878368667,0.1547375486596771,0.1076266969675603,0.4371407044970471
house,4,0.5682872857736505,0.5226317397926165,0.1045048126707906,0.1261880579202071,0.1014174255339995,0.1058051281649133,0.1140520261681598,0.169645840059156,0.1033761718350908,0.4845610105473062
