data_name,s,prerank,pce,nll,energy,total_train_time,total_inference_time
meps_20,1000,pca,0.02286485510153903,-1.5198635525173612,0.4254934423499637,4.067245373836098,0.013155234364482264
meps_20,100,density,0.02053459423283736,-0.8921242008606592,0.43554163641399807,12.947316661415,0.024415321935278674
meps_20,1000,density,0.027204782132887177,-1.1341857612133026,0.42670416335264844,89.27162877443091,0.1605807687699174
meps_20,100,cdf,0.022474126062459417,-1.332914286189609,0.4890362670024236,6.246369048836641,0.020005873373399177
meps_20,1000,cdf,0.022155979079090886,-1.439531644185384,0.4633155283000734,76.36654493536335,0.1115023826326554
house,100,marginal,0.026450425467413406,1.0870365552280261,0.5883719610131305,2.343145168526098,0.01151784360408783
house,1000,marginal,0.03386806761441023,1.2773895211841748,0.6177402942076974,1.362952072964981,0.010340968216769397
house,100,mean,0.019291279513550842,1.6028323588163957,0.6413512463155,1.1919838902307673,0.01068388099471728
house,1000,mean,0.02064460030068522,1.5210943895837534,0.6378909297611403,1.380932464535969,0.016870105150155724
house,100,variance,0.01951915090498717,0.6757582387198573,0.5278803395188373,7.212127136314908,0.010124950615378717
house,1000,variance,0.026472440475355023,1.6886700547259788,0.6747393452602884,0.7221588379315411,0.011225216998718679
house,100,dependency,0.021273587506426418,1.613985890927522,0.6565980600274127,0.9821044336305931,0.010650712197336059
house,1000,dependency,0.020354026523621185,1.074634938136391,0.5955273897751517,2.845761477597989,0.011948513262905181
house,100,pca,0.04665567434352377,0.8943845396456511,0.5575964554496433,6.504969201671581,0.010754895536229015
house,1000,pca,0.0337297565749158,1.4942358265752378,0.6542329295821812,1.2218673310475423,0.014467872531774143
house,100,density,0.026811239451331938,1.3240073919296265,0.6298375725746155,6.4799432977723574,0.02974747196615984
house,1000,density,0.024036110662247822,0.9238329477932142,0.5763109300447546,148.02892494588934,0.2057917207479477
house,100,cdf,0.02227645484811586,0.910193321497544,0.5719156032023223,27.15877131408391,0.025081836509828766
house,1000,cdf,0.021774697441445744,1.2107857621234397,0.612782050733981,74.5090932122975,0.1508444499457255
bio,100,marginal,0.020435524574827914,-0.7734372113265243,0.23316621575869767,14.811973399203271,0.012472767801955342
bio,1000,marginal,0.0205583994952487,-0.7818718587650972,0.2332980545128093,17.123460010811687,0.015342580139016111
bio,100,mean,0.023210196463646842,-0.7324346187067967,0.23430169709757262,15.456379907485097,0.013881446095183492
bio,1000,mean,0.022426952133137806,-0.7211751026265761,0.23670889554070493,17.019835233222693,0.013887690201712152
bio,100,variance,0.022528040186301165,-0.7470695306273067,0.2345903507050346,18.004805949353614,0.013781729713082313
bio,1000,variance,0.023989432345272278,-0.7078627447287241,0.23591834949512108,11.89993073741595,0.014767402263047794
bio,100,dependency,0.023075659193244634,-0.6787263382883633,0.24004746009321773,10.51982122954602,0.014335932543811698
bio,1000,dependency,0.022808030430300563,-0.7669980841524461,0.23555826176615322,17.786689844036786,0.014290275517851114
bio,100,pca,0.02339595222078702,-0.7431800201827404,0.23471562389065237,12.18927363192973,0.017274273900936048
bio,1000,pca,0.023895209289941134,-0.7520644214807772,0.23506762554832533,19.835984710115007,0.020776545077872775
bio,100,density,0.021136224269866943,-0.6257472499912861,0.24280013523849786,54.91657281257212,0.05594996681126455
