data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
meps_20,42.0,marginal,0.0229337473089496,-1.7613081534703572,0.3861012210448583,0.6437021262115903,119.19543126085772,74.0,58.0
meps_20,866.0,marginal,0.0201327330950233,-1.7224141392442915,0.4097763978772693,0.7055799298816257,197.1141261199955,109.0,93.0
meps_20,12.0,marginal,0.0244295116927888,-1.6262708637449477,0.4134115212493472,0.6281246840953827,205.23915621009652,117.0,101.0
meps_20,4.0,marginal,0.022996477679246,-1.4750633107291329,0.4270277768373489,0.8929679244756699,185.924184757052,104.0,88.0
house,0.0,marginal,0.0209765177139121,1.020371862079786,0.5832541507223378,0.5460516745629518,345.7238399460912,179.0,163.0
house,42.0,marginal,0.0196368756258617,1.5148178572240083,0.5472633968228879,0.4938903321390566,710.3341203089803,363.0,347.0
house,866.0,marginal,0.0233755550630714,0.8304261228312617,0.56781398213428,0.5337923842927684,493.4332264380064,253.0,237.0
house,12.0,marginal,0.0200387420861617,0.6956318720527317,0.5315492528936138,0.4737470072248708,789.1095135721844,404.0,388.0
house,4.0,marginal,0.0207656435263545,0.7081296107043391,0.5522048913914225,0.5211405663386636,934.7952155279928,465.0,449.0
bio,0.0,marginal,0.021939781604006,-0.6908962370133868,0.2382985639805887,0.2837042639068529,1007.0716659799218,332.0,316.0
bio,42.0,marginal,0.021230361953962,-0.5423777962432188,0.2767369875720903,0.7960514679697215,1039.333104375051,320.0,304.0
bio,866.0,marginal,0.0208146816448253,-0.6892594724309211,0.2417319522184484,0.3439785648210376,1353.5373302600349,421.0,405.0
bio,12.0,marginal,0.0207603496554143,-0.6322014501281813,0.250593678039663,0.3724830609326269,924.4642313350924,302.0,286.0
bio,4.0,marginal,0.0220691788503352,-0.6675957675073662,0.2463679696414984,0.2744219267339098,978.4830360729248,313.0,297.0
blog_data,0.0,marginal,0.0227855030384104,-0.4555930994072203,0.6384759232149286,0.7401974216356115,368.16801840090193,105.0,89.0
blog_data,42.0,marginal,0.0239688597651103,-0.224357727473065,0.6684051772295418,0.8712496075589778,451.4660060540773,125.0,109.0
blog_data,866.0,marginal,0.0227458846076565,-0.4626644410319247,0.6509992096383693,0.8980050824456296,344.5968437690753,94.0,78.0
blog_data,12.0,marginal,0.0231384173572316,-0.3551847722570775,0.6228455163664737,0.7471775170099937,355.56058606808074,100.0,84.0
blog_data,4.0,marginal,0.0239363632843656,-0.3935731870390601,0.6443229166127867,0.79446941614151,365.9806386579294,105.0,89.0
calcofi,0.0,marginal,0.0199670654784168,0.6002353255738732,0.421240048936936,0.3350689532626577,3688.214435927104,94.0,78.0
calcofi,42.0,marginal,0.0207677112477479,0.5967102205897329,0.4213144509043513,0.3334717454247865,4943.438938330859,107.0,91.0
calcofi,866.0,marginal,0.0198073699129275,0.5834024083025816,0.4211463573224404,0.3353910582969669,8931.004427274223,198.0,182.0
calcofi,12.0,marginal,0.0197352585539284,0.6028476954758668,0.4200154860355273,0.3302874202456544,5553.075709947152,112.0,96.0
calcofi,4.0,marginal,0.0204579322696702,0.5972372888579589,0.4227038561796942,0.3406499109598769,6678.42396949511,134.0,133.0
ansur2,0.0,marginal,0.0335322087630629,1.930418610572815,0.5548340976238251,0.3707834482192993,183.73314238805324,133.0,117.0
ansur2,42.0,marginal,0.0170394321903586,1.8802735805511477,0.541463315486908,0.3595956116914749,260.89213581592776,192.0,176.0
ansur2,866.0,marginal,0.0338386530056595,1.8749468326568604,0.5556663274765015,0.3953165113925934,279.92132394295186,214.0,199.0
ansur2,12.0,marginal,0.0517978947609663,1.920487642288208,0.5565658807754517,0.3833061903715133,261.3261537309736,198.0,182.0
ansur2,4.0,marginal,0.0237863473594188,1.82198166847229,0.5324988067150116,0.3512501120567322,305.19813307584263,232.0,216.0
taxi,0.0,marginal,0.0217379307241312,1.7887814726148332,0.691204822914941,0.8131450252873557,1495.5178818360437,309.0,293.0
taxi,42.0,marginal,0.0207163409196904,1.8553854363305229,0.719053829567773,0.9367249812398638,1288.8626891928725,269.0,253.0
taxi,866.0,marginal,0.020331485196948,1.759499171801976,0.6984867027827671,0.8342029205390386,1229.7351862629876,256.0,240.0
taxi,12.0,marginal,0.0218464021171842,1.839495083263942,0.7101403994219644,0.8473927761827197,1528.0417870560195,320.0,304.0
taxi,4.0,marginal,0.0190330769201474,1.7641442860875811,0.7130961401121957,0.8680898155484881,1361.9727811319754,286.0,270.0
wage,0.0,pca,0.0324878606013953,2.2415077090263367,0.7003048598766327,0.6571027517318726,175.63412477099337,135.0,119.0
wage,42.0,pca,0.0305079029873013,0.7218486189842224,0.746562534570694,0.7851499319076538,90.1466628909111,67.0,51.0
wage,866.0,pca,0.0344084793701767,0.9316015601158142,0.7240450084209442,0.7194116652011872,121.79855415201746,87.0,71.0
wage,12.0,pca,0.033227383159101,1.4343557000160216,0.6954466581344605,0.6784580826759339,237.2271386650391,177.0,161.0
wage,4.0,pca,0.0298131230287253,1.4421028196811676,0.7545306146144867,0.7874322831630707,124.79254629998468,93.0,77.0
households,0.0,pca,0.0262894293603797,3.443732102711996,0.9760839442412058,0.6703494191169739,196.08040207601152,153.0,137.0
households,42.0,pca,0.0249315671001871,3.4122559626897178,0.9572159747282664,0.649600625038147,193.83338190522045,143.0,127.0
households,866.0,pca,0.0228024252379934,3.307263175646464,0.9387512505054474,0.6389085352420807,225.4179097241722,166.0,150.0
households,12.0,pca,0.024073835927993,3.425299406051636,0.9527525504430135,0.6281156539916992,175.58282947796397,125.0,109.0
