data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
scm20d,4.0,mean,0.0883941110223531,8.352598547935486,2.316683202981949,0.803175576031208,106.4697784249438,79.0,63.0
scm1d,0.0,mean,0.0832545542054706,7.723896344502767,2.1544635825686984,0.7036423219574822,85.00363159796689,60.0,44.0
scm1d,42.0,mean,0.0493752327230241,6.93675422668457,1.9144182470109727,0.5555319653617011,157.52919135498814,113.0,97.0
scm1d,866.0,mean,0.0679348111152648,6.937207169002956,2.0075809028413563,0.6124447584152222,112.20925340906253,80.0,64.0
scm1d,12.0,mean,0.0452908451358477,6.306203047434489,2.0301621357599893,0.6394770012961494,122.73264428798576,87.0,71.0
scm1d,4.0,mean,0.0925582349300384,6.936431937747532,2.158176819483439,0.7158490022023519,72.47402631992009,52.0,36.0
wq,0.0,mean,0.1006856337189674,20.58045196533203,2.546184539794922,0.9932388663291932,120.67987408698536,113.0,97.0
wq,42.0,mean,0.1162935867905616,20.50657081604004,2.495666265487671,0.948387324810028,54.1923449850874,49.0,33.0
wq,866.0,mean,0.1209772154688835,22.57956314086914,2.7303922176361084,1.1381889581680298,106.68143523100298,104.0,88.0
wq,12.0,mean,0.1296736150979995,37.3626823425293,2.5850629806518555,0.9945878982543944,20.884100422030315,20.0,4.0
wq,4.0,mean,0.105153888463974,674.6762084960938,2.6705996990203857,1.0885193347930908,96.45322935609148,94.0,78.0
scpf,0.0,mean,0.2177623510360717,-5.474733352661133,0.2205765545368194,0.185167983174324,235.53579177998472,235.0,219.0
scpf,42.0,mean,0.1441242098808288,-5.796572208404541,0.2280996739864349,0.1353732943534851,255.72532805695664,255.0,239.0
scpf,866.0,mean,0.1853014975786209,-3.613539218902588,0.5151446461677551,1.0388439893722534,177.09966284397524,177.0,161.0
scpf,12.0,mean,0.166390985250473,-2.0084996223449707,0.8778530955314636,4.405088901519775,208.837544723996,205.0,189.0
scpf,4.0,mean,0.1484517604112625,-4.549191951751709,0.5322559475898743,1.1878799200057983,272.89105171803385,271.0,255.0
meps_21,0.0,mean,0.1101241968572139,-1.906432583928108,0.4004337582737207,0.6520876726135612,117.3234243489569,75.0,59.0
meps_21,42.0,mean,0.0582298764493316,-1.8982989192008968,0.3725721016526222,0.6087596695870161,154.8956525680842,99.0,83.0
meps_21,866.0,mean,0.1039876439608633,-1.984424330294132,0.3739657886326313,0.6531015494838357,169.336899952963,108.0,92.0
meps_21,12.0,mean,0.1055525899864733,-1.768038459122181,0.3844275195151567,0.5700804758816957,115.65070752694736,74.0,58.0
meps_21,4.0,mean,0.0970032550394535,-1.7307441383600235,0.3947970140725374,0.6964547466486692,128.3390599109698,78.0,62.0
meps_19,0.0,mean,0.0696254787035286,-1.7883349806070328,0.3840986043214798,0.672178266569972,109.5896358989412,67.0,51.0
meps_19,42.0,mean,0.0953106679953634,-1.877169594168663,0.3627028558403253,0.5819318983703852,192.04127523198255,119.0,103.0
meps_19,866.0,mean,0.1101827174425125,-1.799702912569046,0.4104988202452659,0.6735486853867769,85.32490894000512,52.0,36.0
meps_19,12.0,mean,0.094778623431921,-2.029330626130104,0.3468744121491909,0.4685559924691915,150.71524805109948,91.0,75.0
meps_19,4.0,mean,0.1103912470862269,-1.6958052441477776,0.4180288594216108,0.7103689443320036,86.99318375997245,52.0,36.0
meps_20,0.0,mean,0.088626148386134,-1.6025434533754983,0.4454525278674232,0.9204300277762942,85.25968466792256,49.0,33.0
meps_20,42.0,mean,0.0886360651089085,-2.145539959271749,0.3583314567804336,0.5629098316033682,179.19110786705278,99.0,83.0
meps_20,866.0,mean,0.1082746332718266,-1.5795245038138497,0.4144854678048028,0.7056369500027763,75.96810883202124,42.0,26.0
meps_20,12.0,mean,0.0954527867337067,-1.8812218573358324,0.3809093899197048,0.561685197883182,162.72295563900843,92.0,76.0
meps_20,4.0,mean,0.0939516036046875,-1.5728323989444308,0.4426329102781083,0.8896559394068189,87.97658456396312,49.0,33.0
house,0.0,mean,0.1041450264013331,1.6294528971547666,0.6474148605180823,0.6314695036929586,60.39777001994662,30.0,14.0
